Date,Close,MA50,MA200,RSI,MACD,Volatility_30,log_return
2016-08-07,592.6900024414062,650.3795043945313,500.50881393432616,40.48607358609578,-20.794034036096605,0.025324696223606055,0.008322149488365755
2016-08-08,591.0540161132812,646.9249645996093,501.41277404785154,40.09419507391919,-20.2057024436931,0.025049659560162012,-0.002764089776312475
2016-08-09,587.801025390625,643.93646484375,502.439319152832,39.28004290905119,-19.77399230850415,0.02505269422508054,-0.005518912614127954
2016-08-10,592.10302734375,642.4454858398437,503.4623793029785,40.98670067306025,-18.867233587425744,0.02512749644812301,0.007292153979075189
2016-08-11,589.1199951171875,642.3055651855469,504.39312423706053,40.14412482811556,-18.179761563771876,0.024535104406319903,-0.005050762660932431
2016-08-12,587.5590209960938,641.5772058105468,505.37228927612307,39.68438917442043,-17.558489263574643,0.02444319699643919,-0.0026531875140320326
2016-08-13,585.5880126953125,639.9829858398438,506.339464263916,39.075872740605874,-17.028872149082645,0.02438296046782983,-0.003360209928904319
2016-08-14,570.4730224609375,638.0899865722656,507.2169694519043,34.68367557178955,-17.62562295102248,0.024607854961414537,-0.0261506116650263
2016-08-15,567.239990234375,636.8474462890625,508.15172439575196,33.80832181317261,-18.15020665778343,0.02460695281768312,-0.005683403271326991
2016-08-16,577.4390258789062,635.2907263183594,509.1415495300293,39.035521688465245,-17.540767041490767,0.024206775709950498,0.017820376550905882
2016-08-17,573.2160034179688,633.8150268554688,510.1163545227051,37.707685336508845,-17.200270364168205,0.024198060945674903,-0.00734023893252839
2016-08-18,574.3179931640625,632.5035864257812,511.1441094970703,38.2975142691738,-16.64957697211412,0.024217864813453227,0.001920622984812707
2016-08-19,575.6300048828125,630.5494470214844,512.1569795227051,39.03762773500006,-15.923721362916467,0.024233408470245583,0.0022818636847428365
2016-08-20,581.697021484375,628.6574670410156,513.1932246398926,42.47386388805358,-14.689585628373152,0.02438652948629235,0.010484628874761412
2016-08-21,581.3079833984375,626.2095861816406,514.25001953125,42.30917763519562,-13.58630185883851,0.024170619550720668,-0.0006690222291649347
2016-08-22,586.7529907226562,624.7713659667969,515.2358145141602,45.49459386818156,-12.132716533666098,0.02420121364251619,0.00932322350619505
2016-08-23,583.4149780273438,622.76642578125,516.2201443481446,43.89450602964269,-11.121883271306046,0.024089412863876208,-0.005705201028606711
2016-08-24,580.1820068359375,620.9575256347656,517.238444366455,42.341238984743875,-10.461075616392009,0.024057427905988363,-0.00555687158466975
2016-08-25,577.760986328125,618.9661254882812,518.2441493225098,41.166447816218266,-10.01726412537164,0.02405729435659554,-0.004181594516967547
2016-08-26,579.6510009765625,617.7479052734375,519.2751693725586,42.50754228305683,-9.40462131429365,0.02405000791521475,0.0032659352920632904
2016-08-27,569.947021484375,615.8163854980469,520.2447595214844,37.74963047087817,-9.591561962378137,0.02414185617565003,-0.016882788233942674
2016-08-28,573.9119873046875,614.2754248046875,521.2060745239257,40.67167443028032,-9.31242631395935,0.0241955578265441,0.006932640596471534
2016-08-29,574.1069946289062,612.7703649902344,522.1783395385742,40.81881236178221,-8.972049636896259,0.024210336201545838,0.00033972840024976483
2016-08-30,577.5029907226562,611.3672448730468,523.1445394897461,43.449098694109765,-8.332221501953313,0.022859497573471884,0.005897840381638802
2016-08-31,575.4719848632812,609.5856640625,524.0625994873047,42.239972427545226,-7.897995122880388,0.022273176497760516,-0.0035230737927989374
2016-09-01,572.302978515625,607.94236328125,524.8879643249512,40.35300924356316,-7.720581855067849,0.011791402100414718,-0.005522013463223132
2016-09-02,575.5369873046875,606.29154296875,525.7647242736816,43.14437048172371,-7.235615410160449,0.010120136807009374,0.005634962090118573
2016-09-03,598.2119750976562,604.9906823730469,526.7183441162109,57.98929577949449,-4.964367854054217,0.011742673149292488,0.03864166859006237
2016-09-04,608.6339721679688,603.9480212402344,527.6799040222168,62.7973267847682,-2.2969420212502882,0.01202907573705263,0.017271891548303744
2016-09-05,606.5900268554688,602.4906420898437,528.6009892272949,61.31522299298803,-0.34395226809897395,0.011450227991835576,-0.003363902032143534
2016-09-06,610.4359741210938,601.2372412109376,529.5492440795898,63.08088464369352,1.4968868049109005,0.011412156721258464,0.006320259493133727
2016-09-07,614.5440063476562,600.0708410644531,530.4361441040039,64.92254952663839,3.2497873752864734,0.011435892672529162,0.0067071261444615286
2016-09-08,626.3159790039062,599.2834606933594,531.3737339782715,69.60208929121477,5.525182650862462,0.011800854770577613,0.01897446284342963
2016-09-09,622.8610229492188,598.4404406738281,532.2992991638183,66.786049150065,6.969325672653554,0.011839071603248407,-0.00553158577042357
2016-09-10,623.5089721679688,597.8982397460937,533.3131640625,67.05525582904227,8.07304250008076,0.011771556311251239,0.0010397382473276812
2016-09-11,606.718994140625,596.9214990234375,534.2219841003418,54.686192356187924,7.506405955284549,0.012904945856760807,-0.027297413260301932
2016-09-12,608.2429809570312,595.8606591796874,535.1404789733887,55.48877417050065,7.098488454484823,0.012879936882684101,0.0025087001024223436
2016-09-13,609.2410278320312,594.9635400390625,536.0259240722656,56.037924637140016,6.77761679055925,0.011793711316148054,0.0016395239549115224
2016-09-14,610.6840209960938,594.1415405273438,536.9167491149902,56.866504687439694,6.564094379881112,0.011699561082869321,0.0023657090055393985
2016-09-15,607.155029296875,593.1976013183594,537.7850042724609,54.1771771110529,6.040485240182647,0.011421591385380977,-0.00579551390802684
2016-09-16,606.9730224609375,592.2363623046875,538.6313844299316,54.03524324667812,5.5468936567523315,0.011301716521795123,-0.0002998148952037711
2016-09-17,605.9840087890625,591.2162023925781,539.4856895446777,53.21934045032636,5.018068463353984,0.011320157397611611,-0.001630748436377438
2016-09-18,609.8740234375,590.3127429199219,540.4151145935059,56.0314794804834,4.856875324089856,0.011351249946232354,0.006398819300182159
2016-09-19,609.2269897460938,590.003662109375,541.3529945373535,55.43456592627144,4.623620173225504,0.011246320837377711,-0.0010614932563648425
2016-09-20,608.31201171875,590.044462890625,542.3398596191406,54.54957428398952,4.315189882780373,0.0112530017323392,-0.0015029961233066263
2016-09-21,597.1489868164062,591.0381420898437,543.3227545166015,45.091384927004555,3.133868553238699,0.011725057889867345,-0.018521286090436524
2016-09-22,596.2979736328125,591.637001953125,544.2657093811035,44.45852044544287,2.104731205724306,0.011671800074347953,-0.0014261435254936741
2016-09-23,602.8419799804688,592.1280615234375,545.2083142089843,50.241796787069745,1.7964704716646338,0.011753089645741677,0.010914608078408126
2016-09-24,602.625,592.6797009277344,546.151579284668,50.055686423061815,1.5171741092536877,0.011712525294974307,-0.0003599932414831772
2016-09-25,600.8259887695312,592.9406604003906,547.0814093017578,48.4530842937853,1.137551572065263,0.011733909367559667,-0.0029897562714503566
2016-09-26,608.0430297851562,593.2477209472656,548.0359693908691,54.71663969596502,1.402881328254466,0.011377171380454099,0.011940295680517948
2016-09-27,606.166015625,593.5499609375,548.9583494567871,52.91571334515758,1.4450401919430078,0.011379274366589906,-0.0030917504072912475
2016-09-28,604.72802734375,593.8885009765625,549.9238696289062,51.51677779378904,1.3468916303233982,0.01140224513507035,-0.0023750863514084876
2016-09-29,605.6929931640625,594.1603002929687,550.8820095825196,52.425700024804016,1.3316227471385673,0.011375067848476174,0.001594430381482155
2016-09-30,609.7349853515625,594.5726000976563,551.8484945678711,56.13523350158001,1.6269228821403203,0.011369077319486852,0.006651166765530886
2016-10-01,613.9829711914062,595.1010791015625,552.8342594909668,59.69241436624496,2.178613620352735,0.01131506935863236,0.006942781023424133
2016-10-02,610.8920288085938,595.6071594238281,553.8036647033691,56.12588456813614,2.339451545732345,0.011375821739702061,-0.005046962251341239
2016-10-03,612.1329956054688,596.4403588867187,554.7612246704101,57.23075718187209,2.537798251170898,0.009029915234743698,0.002029340688839957
2016-10-04,610.2039794921875,597.299638671875,555.7645045471191,54.915705044926455,2.5103956865527834,0.008496864366345563,-0.003156278103337991
2016-10-05,612.510986328125,598.0010778808594,556.7748394775391,57.14823702053749,2.644352676268113,0.00849686462384321,0.0037735852395111976
2016-10-06,613.02099609375,598.797177734375,557.7711694335937,57.64754134396542,2.759854200211521,0.008422059656868635,0.0008323076058103856
2016-10-07,617.1209716796875,599.6532373046875,558.7902392578125,61.5283717314233,3.145959096763818,0.008420954129012262,0.0066658822718955795
2016-10-08,619.1079711914062,600.5227966308594,559.7953341674805,63.28427009666593,3.5711186309316645,0.007662903288422674,0.003214616894831762
2016-10-09,616.7520141601562,601.223896484375,560.7888893127441,59.799223116239446,3.6755847292150747,0.007629453971732725,-0.0038126647243284764
2016-10-10,618.9940185546875,601.9776171875,561.8018893432617,61.94684260581128,3.8943937353629963,0.00766004361643432,0.0036285883913862423
2016-10-11,641.072021484375,603.0639978027343,562.921364440918,75.70879315952203,5.7826529484127605,0.008479889417854058,0.035046199059068035
2016-10-12,636.1920166015625,604.1195385742187,564.0125994873047,69.70789295371931,6.806870997063243,0.008652842031442643,-0.007641377949793359
2016-10-13,636.7860107421875,605.2516186523437,565.0627044677734,70.01939227237405,7.579134003696026,0.00865340320418312,0.0009332355641282225
2016-10-14,640.3779907226562,606.5039587402343,566.1434394836426,71.90110486650832,8.384351183930676,0.008685384892133307,0.005624946282864251
2016-10-15,638.64599609375,607.6838586425781,567.2540895080566,69.6316737216764,8.781506369741123,0.008612939049941303,-0.0027083083748717296
2016-10-16,641.6309814453125,609.1175378417969,568.3881643676758,71.31225018946941,9.230712183024934,0.008621148297746137,0.004663039034061375
2016-10-17,639.1929931640625,610.4231579589843,569.5004843139649,68.0022007386644,9.28297736264301,0.008660519058588771,-0.003806910666839414
2016-10-18,637.9600219726562,611.7002185058594,570.6004844665528,66.32549503875194,9.119780273141714,0.008640783028386924,-0.0019308126118640864
2016-10-19,630.52001953125,612.7605590820312,571.6487196350098,57.16590950787436,8.294485717401585,0.008963418812534225,-0.011730713161854736
2016-10-20,630.8569946289062,613.8682592773438,572.6984846496582,57.45251114614911,7.580244569356637,0.008950371999153953,0.0005342972035953977
2016-10-21,632.8280029296875,615.078759765625,573.755404663086,59.17322829851081,7.091500804205793,0.008140460016512755,0.0031194639533134627
2016-10-22,657.2940063476562,616.7139001464843,574.9217247009277,73.49983620270272,8.579471052267877,0.0104298906755899,0.037932748741517315
2016-10-23,657.0709838867188,617.8910803222657,576.0900146484375,73.24751051901299,9.629696992728668,0.01034662979837467,-0.00033936153919938793
2016-10-24,653.760986328125,618.7936206054687,577.2450946044922,69.43744392866394,10.078738058299109,0.010432220040541064,-0.0050502347652334224
2016-10-25,657.5880126953125,619.8135803222656,578.4312896728516,71.2965021270436,10.620983297843168,0.010390167093056362,0.00583679437741284
2016-10-26,678.3040161132812,621.1709411621093,579.7257546997071,78.81027209911761,12.577341142248656,0.011482002956443504,0.03101697407941272
2016-10-27,688.31298828125,622.6463208007813,581.0594996643066,81.35042676243997,14.76520514038441,0.011579484166374629,0.014648070528238745
2016-10-28,689.6510009765625,623.9130212402343,582.3953396606445,81.66682059182355,16.41781520988468,0.011521166436506938,0.0019420146335618082
2016-10-29,714.47900390625,625.745380859375,583.8417846679688,86.30850984460025,19.506078999925307,0.012816794965825398,0.035367937275241255
2016-10-30,701.864013671875,627.3124816894531,585.2324346923829,75.80645513034422,20.69704338653196,0.01350146111171213,-0.017813938679665752
2016-10-31,700.9719848632812,629.1975415039062,586.615884552002,75.11047345862285,21.323112406845667,0.0135374584223576,-0.0012717508386612868
2016-11-01,729.7930297851562,631.6285424804687,588.1162846374511,81.13648291997552,23.86973858568149,0.014906200108978886,0.04029305139626144
2016-11-02,740.8289794921875,634.2603015136718,589.6675695800782,82.84882928887671,26.47329937381255,0.014977333381508176,0.015008828651200042
2016-11-03,688.7000122070312,635.8206213378907,590.9740747070313,56.677172529388486,24.053000044058763,0.020798451993219315,-0.07296402147635615
2016-11-04,703.2349853515625,637.7422204589843,592.3472946166992,60.43056899763263,23.042130904994224,0.021024484740143845,0.020885316495602286
2016-11-05,703.4180297851562,639.6711206054688,593.6868397521972,60.477008166302554,22.002152863050924,0.021028282683988337,0.00026025527640044494
2016-11-06,711.52197265625,641.7818798828125,595.0375045776367,62.57137627949133,21.583086844259014,0.021062773512752878,0.011454947164834677
2016-11-07,703.1309814453125,643.6470190429687,596.3060345458985,59.080390039220894,20.339430842973798,0.021279318772931956,-0.011863106911188161
2016-11-08,709.8480224609375,645.6594396972656,597.6265896606445,60.958200168331395,19.6691004290484,0.021244395033284562,0.009507701949810892
2016-11-09,723.2730102539062,647.9586596679687,598.9915446472168,64.46783877399068,19.990702687331577,0.021396965860841048,0.018735864175560887
2016-11-10,715.5339965820312,650.3263598632813,600.276439666748,61.060247286032904,19.397498776978523,0.020819461208825805,-0.010757646118391773
2016-11-11,716.4110107421875,652.7286206054688,601.5513647460938,61.30982784367309,18.78164500498258,0.02071613184350848,0.0012249273056294976
2016-11-12,705.0540161132812,654.772861328125,602.746189880371,56.279361779320354,17.179131566440674,0.021029064857947328,-0.015979621136042624
2016-11-13,702.031005859375,656.7609814453125,604.0329098510742,54.98608404169759,15.486675700417436,0.021070759144289006,-0.004296847536326436
2016-11-14,705.02099609375,658.8448815917968,605.3129598999024,56.061563379405726,14.222708921512663,0.02104330793915159,0.004250013120779194
2016-11-15,711.6190185546875,660.9164013671875,606.5955700683594,58.42228406845215,13.596677380263031,0.021070852281305178,0.00931509784055172
2016-11-16,744.197998046875,663.677041015625,608.0749700927735,67.66138633118484,15.550141888572398,0.022322811872732752,0.04476444393221426
2016-11-17,740.9769897460938,666.4020202636718,609.5204800415039,66.09754204637824,16.646477899423985,0.02235314349050772,-0.00433755399513024
2016-11-18,751.5850219726562,669.3198608398437,611.0550601196289,68.66612934932101,18.161951955635345,0.022185202668658723,0.014214767311386753
2016-11-19,751.6160278320312,672.1574816894531,612.5616203308106,68.6736001518696,19.14478876959015,0.022189462107704953,4.125311033206099e-05
2016-11-20,731.0260009765625,674.4983422851562,613.983140411377,58.66978748337391,18.054134116615955,0.023021382452807895,-0.02777656409281962
2016-11-21,739.2479858398438,677.0654614257812,615.4395002746583,61.10625138399554,17.649772322135846,0.02219748072963699,0.011184405960807617
2016-11-22,751.3469848632812,679.8497412109375,616.8982202148437,64.42933856990737,18.096989957137907,0.02229393339176509,0.016234141375310433
2016-11-23,744.593994140625,682.5375415039063,618.328510131836,61.282118597490474,17.702440525692396,0.022364229881766045,-0.009028479985516568
2016-11-24,740.2890014648438,685.0931018066407,619.7372151184082,59.29367737070522,16.84816516765204,0.022438083309119887,-0.005798443042807149
2016-11-25,741.6489868164062,687.6656616210937,621.1430450439453,59.738123873558266,16.09534808990861,0.021848972972831903,0.0018354151713557891
2016-11-26,735.3820190429688,690.0308825683594,622.5654801940918,56.667681295542,14.822182316702538,0.021831052976262838,-0.00848594966017769
2016-11-27,732.0349731445312,692.2894226074219,623.9620150756836,55.04055561358375,13.388773194039459,0.021866018832831565,-0.004561827647718748
2016-11-28,735.81298828125,694.6706420898438,625.3672500610352,56.556884232223894,12.414533371588277,0.020952234111698043,0.005147704093007552
2016-11-29,735.60400390625,697.002841796875,626.7669200134277,56.44348215716208,11.493092781387531,0.020652296896268116,-0.0002840586693164628
2016-11-30,745.6909790039062,699.0952209472656,628.217019958496,60.55463240213383,11.444849958890927,0.020760431446591798,0.013619341360082256
2016-12-01,756.7739868164062,701.5068603515625,629.7130499267578,64.51746896700055,12.160741818514339,0.019631569019410936,0.014753367423404079
2016-12-02,777.9439697265625,704.33001953125,631.3319548034668,70.59443992601305,14.27181536725152,0.020066069043240826,0.02758985869159421
2016-12-03,771.155029296875,706.9455603027344,632.9188150024414,66.65211274970258,15.221580701731568,0.014483329525637646,-0.008765074276257324
2016-12-04,773.8720092773438,709.6500805664062,634.5150801086426,67.43588621133122,16.00897267788025,0.014118090585401158,0.0035170682626715884
2016-12-05,758.7000122070312,711.9914611816406,636.1150051879882,59.08486692517374,15.233135027625622,0.014723730786918118,-0.019800038791605978
2016-12-06,764.2239990234375,714.4920812988281,637.7227452087402,60.97954451655856,14.892347953348917,0.014655666813794807,0.007254480199637271
2016-12-07,768.1320190429688,717.0955212402343,639.3474653625489,62.309307671470556,14.767387051090623,0.014412339538031105,0.005100679537056672
2016-12-08,770.8099975585938,719.9013208007813,641.0049003601074,63.233929554847734,14.714821814942752,0.014359646979519063,0.0034802886525932436
2016-12-09,772.7940063476562,722.7400610351563,642.6480953979492,63.93972726747237,14.664216455664587,0.014038666733531198,0.00257062028419703
2016-12-10,774.6500244140625,725.5765014648438,644.2914405822754,64.62390079416886,14.60551322556546,0.013823533043669343,0.002398818851631832
2016-12-11,769.7310180664062,727.8252416992187,645.8921006774902,61.304138997176395,14.000676704443208,0.013919674649047281,-0.006370219326260213
2016-12-12,780.0869750976562,730.2855615234375,647.5256155395508,65.34086284709684,14.193366296319596,0.013611712147242149,0.013364293370413102
2016-12-13,780.5560302734375,732.8214624023437,649.0610757446289,65.51633022241822,14.220003668121876,0.013545783108128408,0.0006011050423324342
2016-12-14,781.4810180664062,735.2993225097656,650.3182809448242,65.88314295412243,14.152610280019985,0.013551759982297155,0.0011843354190241068
2016-12-15,778.0880126953125,737.2950024414063,651.5775561523437,63.226323270086866,13.667858789311595,0.013576857527189314,-0.004351215826299784
2016-12-16,784.906982421875,739.2268823242188,652.8327709960937,66.17823231635207,13.676272057806273,0.011124889302806015,0.008725572393616902
2016-12-17,790.8289794921875,741.2504418945313,654.129985961914,68.54010911097613,13.99941872040904,0.011110794787883313,0.00751651938548553
2016-12-18,790.530029296875,742.7714624023438,655.3980361938477,68.28088498719927,14.069210890965792,0.010882400961270342,-0.00037809276351838595
2016-12-19,792.7139892578125,744.5884619140625,656.6717462158203,69.19741830233119,14.137777507049805,0.01087956561423339,0.0027588436407261544
2016-12-20,800.8759765625,746.5865417480469,657.83015625,72.4064280961141,14.681482219089958,0.009437370135660416,0.010243612033812419
2016-12-21,834.281005859375,748.6763012695312,659.1379263305664,81.08969408094795,17.60494001751499,0.011622980103908366,0.04086418376144389
2016-12-22,864.5399780273438,751.1505212402344,660.5857412719727,85.53123481189894,22.10859345113306,0.012804334313049037,0.035627265068141116
2016-12-23,921.9840087890625,755.816201171875,662.2679763793946,90.22504321505444,29.967576874975066,0.016552712626312638,0.06433033120214732
2016-12-24,898.822021484375,759.7279418945312,663.8791015625,79.08462385332345,33.93570932376542,0.01744595763853286,-0.02544283836463343
2016-12-25,896.1829833984375,763.5832409667969,665.451791381836,77.90432889133109,36.44739171611889,0.01751135636658902,-0.0029404263277360136
2016-12-26,907.6099853515625,767.5050012207031,667.1166912841796,79.34199552753631,38.911434866318814,0.017319947371545387,0.012670140107804989
2016-12-27,933.197998046875,772.1063415527344,668.8953314208984,82.1437506719035,42.43972683870754,0.01758004276676756,0.027802640113682216
2016-12-28,975.9210205078125,777.4278015136719,670.741301574707,85.64455972174319,48.12851890126706,0.018796985145657558,0.04476426663918266
2016-12-29,973.4970092773438,782.4322814941406,672.2448666381836,84.63073325003768,51.84370815239424,0.018840426361960972,-0.0024869088545919683
2016-12-30,961.2379760742188,787.3463610839843,673.5291766357421,79.5049050504354,53.18572889815766,0.01924174589666685,-0.01267274056710545
2016-12-31,963.7429809570312,792.2930004882812,674.9200964355468,79.7744758007806,53.830893930098,0.019232667464333168,0.002602629691136565
2017-01-01,998.3250122070312,798.1584204101563,676.4393765258789,83.08260796535153,56.48158818383922,0.019549356955790815,0.035254245031351175
2017-01-02,1021.75,804.5528002929688,677.7165866088867,84.88594767017636,59.78333811331663,0.0194571026360369,0.0231932356156819
2017-01-03,1043.8399658203125,811.3291796875,679.1912414550782,86.36228651661409,63.4510501393047,0.01954482927086184,0.021389344804024595
2017-01-04,1154.72998046875,820.1913989257813,681.1837564086914,91.07517323642752,74.44745189641503,0.02490232501291677,0.10096034523200412
2017-01-05,1013.3800048828125,825.5750390625,682.4317514038086,61.77152270247664,70.93868084004293,0.03629717169315458,-0.1305752503587256
2017-01-06,902.2009887695312,828.7995190429688,683.2566262817382,48.5418328538639,58.51224432997367,0.042942309924325545,-0.1162092411941805
2017-01-07,908.5850219726562,831.9395190429688,684.4662915039063,49.21443559548376,48.61889365219167,0.04294186168998758,0.007051147530085599
2017-01-08,911.198974609375,835.1311779785157,686.0417062377929,49.50546439157831,40.522151950850684,0.04294119073894514,0.002872818355796807
2017-01-09,902.8280029296875,838.5672180175782,687.4359613037109,48.54603658741255,33.04899017676689,0.04302247244417628,-0.00922922448476417
2017-01-10,907.6790161132812,841.9358386230468,688.647861328125,49.16092745946163,27.20429764275127,0.04296786366337618,0.005358747291348979
2017-01-11,777.7570190429688,842.4640393066406,689.2110314941406,36.55961581884917,11.950954180090207,0.05190537202626118,-0.154476649076822
2017-01-12,804.833984375,843.6688391113281,690.088366394043,40.010819555589215,2.0241215884798294,0.05228260819572856,0.03422186501689435
2017-01-13,823.9840087890625,845.3427392578125,690.931911315918,42.39753101798323,-4.248740991158456,0.05244372973133922,0.0235150973517181
2017-01-14,818.4119873046875,846.8779992675782,691.788966369629,41.87547765513744,-9.559449956965864,0.05245540040070843,-0.006785261137378217
2017-01-15,821.7979736328125,848.606318359375,692.6985061645507,42.34010554512353,-13.34121505264011,0.05244083444521957,0.00412872890504259
2017-01-16,831.5339965820312,850.596298828125,693.4894912719726,43.7328826427335,-15.375436985750639,0.052463370992198964,0.011777592965049231
2017-01-17,907.93798828125,854.038798828125,694.6477011108399,53.271925545598634,-10.699076632714196,0.05476958675620452,0.08790389778017535
2017-01-18,886.6179809570312,857.0590783691406,695.5622808837891,50.689520831058445,-8.614076067079623,0.055014079076450374,-0.023761878519635897
2017-01-19,899.072998046875,860.12671875,696.7643258666992,52.14887181150031,-5.888799889491338,0.05503336578071145,0.013950027432390346
2017-01-20,895.0260009765625,862.8917590332031,697.8211459350586,51.614351452106675,-4.009340543548433,0.05460301244460027,-0.00451146111407703
2017-01-21,921.7890014648438,865.7686596679688,699.0769558715821,54.90607933497097,-0.3561989595588102,0.05448492171805608,0.029463579406780675
2017-01-22,924.6729736328125,868.8390185546875,700.3136657714844,55.25930401593063,2.7400687103515793,0.053206727160425196,0.003123784353016916
2017-01-23,921.0120239257812,871.7818188476563,701.7159158325195,54.673840271542495,4.842652022565403,0.0529953071572808,-0.003967041519035664
2017-01-24,892.68701171875,874.4615588378906,702.8467358398437,50.23882523058017,4.175243079464849,0.05331526257899865,-0.031237062820323513
2017-01-25,901.5419921875,877.2079187011718,704.099645690918,51.56166401031112,4.311143425488808,0.05329453129732851,0.00987059326696027
2017-01-26,917.5859985351562,880.1969982910156,705.4407757568359,53.950315832350974,5.648351970186923,0.05314232315229259,0.017639684998950036
2017-01-27,919.75,883.1757983398437,706.8012307739258,54.27782235221249,6.8042806964742795,0.05245462717140366,0.0023555870752018566
2017-01-28,921.5900268554688,886.15171875,708.08642578125,54.573659252303095,7.779163969683054,0.05245951310161542,0.0019985743437936853
2017-01-29,919.4959716796875,889.0486376953126,709.4115655517578,54.14429411864321,8.287262828178086,0.05241971548557116,-0.0022748052839063494
2017-01-30,920.3820190429688,892.0616577148437,710.7230856323242,54.30810260343827,8.661586078734672,0.052416167070277284,0.0009631589010205876
2017-01-31,970.4030151367188,895.867978515625,712.2588256835937,62.46090459551004,12.84643063774638,0.05294041751797921,0.052922642786310134
2017-02-01,989.0230102539062,900.0373181152344,713.9001055908203,64.9667810500156,17.464112673240606,0.052880069391374386,0.019006132801864053
2017-02-02,1011.7999877929688,904.6436975097656,715.5618106079102,67.79851811025796,22.699900366009047,0.0529008783972566,0.022768592259201456
2017-02-03,1029.9100341796875,909.6801379394532,717.3458306884766,69.88297583382777,27.988000972491704,0.049436308529635715,0.01774054215906327
2017-02-04,1042.9000244140625,914.8399987792968,719.1960107421875,71.3171864356006,32.84838669743533,0.04330741586882362,0.012533864584718972
2017-02-05,1027.3399658203125,919.5702185058594,721.0042855834961,67.18965518379503,35.04078238673662,0.03740593574575725,-0.015032413323470606
2017-02-06,1038.1500244140625,924.5226184082031,722.8699755859375,68.55140979216748,37.221487018178095,0.037419703899858936,0.010467402259395613
2017-02-07,1061.3499755859375,929.8953381347657,724.9236303710937,71.30406690477344,40.35654815318139,0.037556301841551835,0.022101353214739453
2017-02-08,1063.0699462890625,935.1392175292968,726.9611999511719,71.50321013023661,42.49009458965065,0.03746584666308653,0.0016192383259246404
2017-02-09,994.3829956054688,938.3412573242188,728.6266900634765,55.06779309828584,38.19815804415157,0.03971973339898626,-0.06679373711864839
2017-02-10,988.6740112304688,940.8239379882813,730.2995751953125,53.957653623937986,33.9448054951805,0.0264447429970134,-0.005757777136341599
2017-02-11,1004.4500122070312,942.4732580566406,732.0629052734375,56.56354891807502,31.484055792604863,0.02602572199594236,0.015830756402559893
2017-02-12,999.1810302734375,944.4804382324219,733.7870504760742,55.43505692990802,28.77700768571208,0.025940866968280536,-0.005259445444450886
2017-02-13,990.6420288085938,946.369619140625,735.4650857543945,53.56976573957625,25.64698403570071,0.02597448757480626,-0.008582726834247316
2017-02-14,1004.5499877929688,948.3084191894532,737.2028756713867,56.15738056953771,24.011879795434652,0.026007106019727035,0.013941699990017325
